time,year,value,gender,age_group,time_unit
13,2016,2,all, 100-104,weekly
13,2017,1,all, 100-104,weekly
13,2018,1,all, 100-104,weekly
13,2019,2,all, 100-104,weekly
13,2020,5,all, 100-104,weekly
13,2021,1,all, 100-104,weekly
13,2022,1,all, 100-104,weekly
14,2015,2,all, 100-104,weekly
14,2016,0,all, 100-104,weekly
14,2017,1,all, 100-104,weekly
14,2018,0,all, 100-104,weekly
14,2019,0,all, 100-104,weekly
14,2020,0,all, 100-104,weekly
14,2021,4,all, 100-104,weekly
14,2022,1,all, 100-104,weekly
15,2015,1,all, 100-104,weekly
15,2016,1,all, 100-104,weekly
15,2017,2,all, 100-104,weekly
15,2018,3,all, 100-104,weekly
15,2019,1,all, 100-104,weekly
15,2020,0,all, 100-104,weekly
15,2021,2,all, 100-104,weekly
15,2022,0,all, 100-104,weekly
16,2015,2,all, 100-104,weekly
16,2016,3,all, 100-104,weekly
16,2017,2,all, 100-104,weekly
16,2018,1,all, 100-104,weekly
16,2019,2,all, 100-104,weekly
16,2020,0,all, 100-104,weekly
16,2021,3,all, 100-104,weekly
17,2015,1,all, 100-104,weekly
17,2016,0,all, 100-104,weekly
17,2017,1,all, 100-104,weekly
17,2018,0,all, 100-104,weekly
17,2019,1,all, 100-104,weekly
17,2020,2,all, 100-104,weekly
17,2021,4,all, 100-104,weekly
18,2015,3,all, 100-104,weekly
18,2016,4,all, 100-104,weekly
18,2017,1,all, 100-104,weekly
18,2018,2,all, 100-104,weekly
18,2019,1,all, 100-104,weekly
18,2020,0,all, 100-104,weekly
18,2021,2,all, 100-104,weekly
19,2015,0,all, 100-104,weekly
19,2016,1,all, 100-104,weekly
19,2017,2,all, 100-104,weekly
19,2018,5,all, 100-104,weekly
19,2019,3,all, 100-104,weekly
19,2020,0,all, 100-104,weekly
19,2021,9,all, 100-104,weekly
20,2015,1,all, 100-104,weekly
20,2016,2,all, 100-104,weekly
20,2017,1,all, 100-104,weekly
20,2018,0,all, 100-104,weekly
20,2019,2,all, 100-104,weekly
20,2020,1,all, 100-104,weekly
20,2021,4,all, 100-104,weekly
21,2015,6,all, 100-104,weekly
21,2016,2,all, 100-104,weekly
21,2017,1,all, 100-104,weekly
21,2018,3,all, 100-104,weekly
21,2019,2,all, 100-104,weekly
21,2020,4,all, 100-104,weekly
21,2021,5,all, 100-104,weekly
22,2015,5,all, 100-104,weekly
22,2016,3,all, 100-104,weekly
22,2017,4,all, 100-104,weekly
22,2018,3,all, 100-104,weekly
22,2019,0,all, 100-104,weekly
22,2020,4,all, 100-104,weekly
22,2021,7,all, 100-104,weekly
23,2015,1,all, 100-104,weekly
23,2016,3,all, 100-104,weekly
23,2017,1,all, 100-104,weekly
23,2018,0,all, 100-104,weekly
23,2019,0,all, 100-104,weekly
23,2020,4,all, 100-104,weekly
23,2021,3,all, 100-104,weekly
24,2015,2,all, 100-104,weekly
24,2016,3,all, 100-104,weekly
24,2017,2,all, 100-104,weekly
24,2018,0,all, 100-104,weekly
24,2019,2,all, 100-104,weekly
24,2020,4,all, 100-104,weekly
24,2021,2,all, 100-104,weekly
25,2015,1,all, 100-104,weekly
25,2016,2,all, 100-104,weekly
25,2017,0,all, 100-104,weekly
25,2018,2,all, 100-104,weekly
25,2019,1,all, 100-104,weekly
25,2020,4,all, 100-104,weekly
25,2021,3,all, 100-104,weekly
26,2015,3,all, 100-104,weekly
26,2016,2,all, 100-104,weekly
26,2017,0,all, 100-104,weekly
26,2018,2,all, 100-104,weekly
26,2019,0,all, 100-104,weekly
26,2020,2,all, 100-104,weekly
26,2021,2,all, 100-104,weekly
27,2015,2,all, 100-104,weekly
27,2016,2,all, 100-104,weekly
27,2017,4,all, 100-104,weekly
27,2018,5,all, 100-104,weekly
27,2019,0,all, 100-104,weekly
27,2020,2,all, 100-104,weekly
27,2021,2,all, 100-104,weekly
28,2015,4,all, 100-104,weekly
28,2016,2,all, 100-104,weekly
28,2017,0,all, 100-104,weekly
28,2018,1,all, 100-104,weekly
28,2019,1,all, 100-104,weekly
28,2020,4,all, 100-104,weekly
28,2021,0,all, 100-104,weekly
29,2015,2,all, 100-104,weekly
29,2016,2,all, 100-104,weekly
29,2017,4,all, 100-104,weekly
29,2018,1,all, 100-104,weekly
29,2019,1,all, 100-104,weekly
29,2020,1,all, 100-104,weekly
29,2021,3,all, 100-104,weekly
30,2015,1,all, 100-104,weekly
30,2016,0,all, 100-104,weekly
30,2017,1,all, 100-104,weekly
30,2018,2,all, 100-104,weekly
30,2019,1,all, 100-104,weekly
30,2020,1,all, 100-104,weekly
30,2021,2,all, 100-104,weekly
31,2015,1,all, 100-104,weekly
31,2016,1,all, 100-104,weekly
31,2017,2,all, 100-104,weekly
31,2018,0,all, 100-104,weekly
31,2019,0,all, 100-104,weekly
31,2020,2,all, 100-104,weekly
31,2021,4,all, 100-104,weekly
32,2015,2,all, 100-104,weekly
32,2016,4,all, 100-104,weekly
32,2017,1,all, 100-104,weekly
32,2018,0,all, 100-104,weekly
32,2019,1,all, 100-104,weekly
32,2020,6,all, 100-104,weekly
32,2021,3,all, 100-104,weekly
33,2015,1,all, 100-104,weekly
33,2016,2,all, 100-104,weekly
33,2017,1,all, 100-104,weekly
33,2018,2,all, 100-104,weekly
33,2019,2,all, 100-104,weekly
33,2020,2,all, 100-104,weekly
33,2021,2,all, 100-104,weekly
34,2015,3,all, 100-104,weekly
34,2016,1,all, 100-104,weekly
34,2017,2,all, 100-104,weekly
34,2018,1,all, 100-104,weekly
34,2019,2,all, 100-104,weekly
34,2020,4,all, 100-104,weekly
34,2021,3,all, 100-104,weekly
35,2015,0,all, 100-104,weekly
35,2016,0,all, 100-104,weekly
35,2017,1,all, 100-104,weekly
35,2018,3,all, 100-104,weekly
35,2019,1,all, 100-104,weekly
35,2020,1,all, 100-104,weekly
35,2021,4,all, 100-104,weekly
36,2015,0,all, 100-104,weekly
36,2016,2,all, 100-104,weekly
36,2017,3,all, 100-104,weekly
36,2018,0,all, 100-104,weekly
36,2019,1,all, 100-104,weekly
36,2020,3,all, 100-104,weekly
36,2021,3,all, 100-104,weekly
37,2015,2,all, 100-104,weekly
37,2016,1,all, 100-104,weekly
37,2017,3,all, 100-104,weekly
37,2018,1,all, 100-104,weekly
37,2019,2,all, 100-104,weekly
37,2020,1,all, 100-104,weekly
37,2021,0,all, 100-104,weekly
38,2015,1,all, 100-104,weekly
38,2016,1,all, 100-104,weekly
38,2017,1,all, 100-104,weekly
38,2018,0,all, 100-104,weekly
38,2019,0,all, 100-104,weekly
38,2020,1,all, 100-104,weekly
38,2021,0,all, 100-104,weekly
39,2015,0,all, 100-104,weekly
39,2016,1,all, 100-104,weekly
39,2017,0,all, 100-104,weekly
39,2018,3,all, 100-104,weekly
39,2019,2,all, 100-104,weekly
39,2020,3,all, 100-104,weekly
39,2021,0,all, 100-104,weekly
40,2015,1,all, 100-104,weekly
40,2016,0,all, 100-104,weekly
40,2017,2,all, 100-104,weekly
40,2018,2,all, 100-104,weekly
40,2019,1,all, 100-104,weekly
40,2020,1,all, 100-104,weekly
40,2021,2,all, 100-104,weekly
41,2015,3,all, 100-104,weekly
41,2016,0,all, 100-104,weekly
41,2017,1,all, 100-104,weekly
41,2018,0,all, 100-104,weekly
41,2019,1,all, 100-104,weekly
41,2020,5,all, 100-104,weekly
41,2021,0,all, 100-104,weekly
42,2015,2,all, 100-104,weekly
42,2016,0,all, 100-104,weekly
42,2017,3,all, 100-104,weekly
42,2018,0,all, 100-104,weekly
42,2019,3,all, 100-104,weekly
42,2020,1,all, 100-104,weekly
42,2021,1,all, 100-104,weekly
43,2015,1,all, 100-104,weekly
43,2016,1,all, 100-104,weekly
43,2017,3,all, 100-104,weekly
43,2018,4,all, 100-104,weekly
43,2019,4,all, 100-104,weekly
43,2020,1,all, 100-104,weekly
43,2021,0,all, 100-104,weekly
44,2015,1,all, 100-104,weekly
44,2016,0,all, 100-104,weekly
44,2017,1,all, 100-104,weekly
44,2018,0,all, 100-104,weekly
44,2019,1,all, 100-104,weekly
44,2020,1,all, 100-104,weekly
44,2021,0,all, 100-104,weekly
45,2015,0,all, 100-104,weekly
45,2016,2,all, 100-104,weekly
45,2017,3,all, 100-104,weekly
45,2018,3,all, 100-104,weekly
45,2019,3,all, 100-104,weekly
45,2020,2,all, 100-104,weekly
45,2021,1,all, 100-104,weekly
46,2015,6,all, 100-104,weekly
46,2016,3,all, 100-104,weekly
46,2017,2,all, 100-104,weekly
46,2018,2,all, 100-104,weekly
46,2019,2,all, 100-104,weekly
46,2020,3,all, 100-104,weekly
46,2021,2,all, 100-104,weekly
47,2015,2,all, 100-104,weekly
47,2016,1,all, 100-104,weekly
47,2017,0,all, 100-104,weekly
47,2018,2,all, 100-104,weekly
47,2019,3,all, 100-104,weekly
47,2020,3,all, 100-104,weekly
47,2021,2,all, 100-104,weekly
48,2015,5,all, 100-104,weekly
48,2016,1,all, 100-104,weekly
48,2017,1,all, 100-104,weekly
48,2018,3,all, 100-104,weekly
48,2019,3,all, 100-104,weekly
48,2020,3,all, 100-104,weekly
48,2021,4,all, 100-104,weekly
49,2015,3,all, 100-104,weekly
49,2016,1,all, 100-104,weekly
49,2017,1,all, 100-104,weekly
49,2018,0,all, 100-104,weekly
49,2019,1,all, 100-104,weekly
49,2020,2,all, 100-104,weekly
49,2021,0,all, 100-104,weekly
50,2015,4,all, 100-104,weekly
50,2016,3,all, 100-104,weekly
50,2017,2,all, 100-104,weekly
50,2018,2,all, 100-104,weekly
50,2019,2,all, 100-104,weekly
50,2020,2,all, 100-104,weekly
50,2021,1,all, 100-104,weekly
51,2015,3,all, 100-104,weekly
51,2016,3,all, 100-104,weekly
51,2017,2,all, 100-104,weekly
51,2018,3,all, 100-104,weekly
51,2019,3,all, 100-104,weekly
51,2020,1,all, 100-104,weekly
51,2021,1,all, 100-104,weekly
52,2015,5,all, 100-104,weekly
52,2016,1,all, 100-104,weekly
52,2017,2,all, 100-104,weekly
52,2018,1,all, 100-104,weekly
52,2019,1,all, 100-104,weekly
52,2020,3,all, 100-104,weekly
52,2021,3,all, 100-104,weekly
53,2015,0,all, 100-104,weekly
53,2016,0,all, 100-104,weekly
53,2017,0,all, 100-104,weekly
53,2018,1,all, 100-104,weekly
53,2019,1,all, 100-104,weekly
53,2020,1,all, 100-104,weekly
53,2021,0,all, 100-104,weekly
1,2015,0,all, 105-109,weekly
1,2016,0,all, 105-109,weekly
1,2017,2,all, 105-109,weekly
1,2018,0,all, 105-109,weekly
1,2019,0,all, 105-109,weekly
1,2020,1,all, 105-109,weekly
1,2021,0,all, 105-109,weekly
1,2022,1,all, 105-109,weekly
2,2015,0,all, 105-109,weekly
2,2016,0,all, 105-109,weekly
2,2017,0,all, 105-109,weekly
2,2018,0,all, 105-109,weekly
2,2019,1,all, 105-109,weekly
2,2020,0,all, 105-109,weekly
2,2021,0,all, 105-109,weekly
2,2022,0,all, 105-109,weekly
3,2015,0,all, 105-109,weekly
3,2016,0,all, 105-109,weekly
3,2017,0,all, 105-109,weekly
3,2018,0,all, 105-109,weekly
3,2019,0,all, 105-109,weekly
3,2020,0,all, 105-109,weekly
3,2021,0,all, 105-109,weekly
3,2022,0,all, 105-109,weekly
4,2015,0,all, 105-109,weekly
4,2016,1,all, 105-109,weekly
4,2017,0,all, 105-109,weekly
4,2018,0,all, 105-109,weekly
4,2019,1,all, 105-109,weekly
4,2020,0,all, 105-109,weekly
4,2021,0,all, 105-109,weekly
4,2022,0,all, 105-109,weekly
5,2015,1,all, 105-109,weekly
5,2016,1,all, 105-109,weekly
5,2017,1,all, 105-109,weekly
5,2018,0,all, 105-109,weekly
5,2019,1,all, 105-109,weekly
5,2020,1,all, 105-109,weekly
5,2021,0,all, 105-109,weekly
5,2022,0,all, 105-109,weekly
6,2015,1,all, 105-109,weekly
6,2016,0,all, 105-109,weekly
6,2017,1,all, 105-109,weekly
6,2018,2,all, 105-109,weekly
6,2019,1,all, 105-109,weekly
6,2020,1,all, 105-109,weekly
6,2021,1,all, 105-109,weekly
6,2022,1,all, 105-109,weekly
7,2015,1,all, 105-109,weekly
7,2016,0,all, 105-109,weekly
7,2017,0,all, 105-109,weekly
7,2018,0,all, 105-109,weekly
7,2019,0,all, 105-109,weekly
7,2020,1,all, 105-109,weekly
7,2021,0,all, 105-109,weekly
7,2022,0,all, 105-109,weekly
8,2015,0,all, 105-109,weekly
8,2016,1,all, 105-109,weekly
8,2017,0,all, 105-109,weekly
8,2018,0,all, 105-109,weekly
8,2019,0,all, 105-109,weekly
8,2020,1,all, 105-109,weekly
8,2021,0,all, 105-109,weekly
8,2022,1,all, 105-109,weekly
9,2015,0,all, 105-109,weekly
9,2016,0,all, 105-109,weekly
9,2017,0,all, 105-109,weekly
9,2018,1,all, 105-109,weekly
9,2019,0,all, 105-109,weekly
9,2020,0,all, 105-109,weekly
9,2021,0,all, 105-109,weekly
9,2022,0,all, 105-109,weekly
10,2015,0,all, 105-109,weekly
10,2016,1,all, 105-109,weekly
10,2017,1,all, 105-109,weekly
10,2018,0,all, 105-109,weekly
10,2019,0,all, 105-109,weekly
10,2020,1,all, 105-109,weekly
10,2021,1,all, 105-109,weekly
10,2022,0,all, 105-109,weekly
11,2015,0,all, 105-109,weekly
11,2016,0,all, 105-109,weekly
11,2017,0,all, 105-109,weekly
11,2018,0,all, 105-109,weekly
11,2019,0,all, 105-109,weekly
11,2020,0,all, 105-109,weekly
11,2021,0,all, 105-109,weekly
11,2022,0,all, 105-109,weekly
12,2015,0,all, 105-109,weekly
12,2016,0,all, 105-109,weekly
12,2017,0,all, 105-109,weekly
12,2018,0,all, 105-109,weekly
12,2019,0,all, 105-109,weekly
12,2020,3,all, 105-109,weekly
12,2021,0,all, 105-109,weekly
12,2022,0,all, 105-109,weekly
13,2015,0,all, 105-109,weekly
13,2016,0,all, 105-109,weekly
13,2017,0,all, 105-109,weekly
13,2018,0,all, 105-109,weekly
13,2019,1,all, 105-109,weekly
13,2020,0,all, 105-109,weekly
13,2021,0,all, 105-109,weekly
13,2022,0,all, 105-109,weekly
14,2015,0,all, 105-109,weekly
14,2016,1,all, 105-109,weekly
14,2017,0,all, 105-109,weekly
14,2018,0,all, 105-109,weekly
14,2019,0,all, 105-109,weekly
14,2020,1,all, 105-109,weekly
14,2021,0,all, 105-109,weekly
14,2022,0,all, 105-109,weekly
15,2015,0,all, 105-109,weekly
15,2016,0,all, 105-109,weekly
15,2017,0,all, 105-109,weekly
15,2018,1,all, 105-109,weekly
15,2019,0,all, 105-109,weekly
15,2020,0,all, 105-109,weekly
15,2021,0,all, 105-109,weekly
15,2022,0,all, 105-109,weekly
16,2015,0,all, 105-109,weekly
16,2016,0,all, 105-109,weekly
16,2017,0,all, 105-109,weekly
16,2018,0,all, 105-109,weekly
16,2019,0,all, 105-109,weekly
16,2020,0,all, 105-109,weekly
16,2021,0,all, 105-109,weekly
17,2015,0,all, 105-109,weekly
17,2016,0,all, 105-109,weekly
17,2017,0,all, 105-109,weekly
17,2018,0,all, 105-109,weekly
17,2019,0,all, 105-109,weekly
17,2020,0,all, 105-109,weekly
17,2021,0,all, 105-109,weekly
18,2015,1,all, 105-109,weekly
18,2016,1,all, 105-109,weekly
18,2017,0,all, 105-109,weekly
18,2018,0,all, 105-109,weekly
18,2019,0,all, 105-109,weekly
18,2020,0,all, 105-109,weekly
18,2021,1,all, 105-109,weekly
19,2015,1,all, 105-109,weekly
19,2016,0,all, 105-109,weekly
19,2017,0,all, 105-109,weekly
19,2018,2,all, 105-109,weekly
19,2019,1,all, 105-109,weekly
19,2020,1,all, 105-109,weekly
19,2021,0,all, 105-109,weekly
20,2015,0,all, 105-109,weekly
20,2016,2,all, 105-109,weekly
20,2017,1,all, 105-109,weekly
20,2018,0,all, 105-109,weekly
20,2019,2,all, 105-109,weekly
20,2020,0,all, 105-109,weekly
20,2021,0,all, 105-109,weekly
21,2015,0,all, 105-109,weekly
21,2016,0,all, 105-109,weekly
21,2017,0,all, 105-109,weekly
21,2018,0,all, 105-109,weekly
21,2019,0,all, 105-109,weekly
21,2020,0,all, 105-109,weekly
21,2021,0,all, 105-109,weekly
22,2015,0,all, 105-109,weekly
22,2016,1,all, 105-109,weekly
22,2017,0,all, 105-109,weekly
22,2018,0,all, 105-109,weekly
22,2019,0,all, 105-109,weekly
22,2020,0,all, 105-109,weekly
22,2021,0,all, 105-109,weekly
23,2015,0,all, 105-109,weekly
23,2016,0,all, 105-109,weekly
23,2017,0,all, 105-109,weekly
23,2018,0,all, 105-109,weekly
23,2019,0,all, 105-109,weekly
23,2020,0,all, 105-109,weekly
23,2021,2,all, 105-109,weekly
24,2015,1,all, 105-109,weekly
24,2016,1,all, 105-109,weekly
24,2017,1,all, 105-109,weekly
24,2018,1,all, 105-109,weekly
24,2019,0,all, 105-109,weekly
24,2020,0,all, 105-109,weekly
24,2021,0,all, 105-109,weekly
25,2015,0,all, 105-109,weekly
25,2016,1,all, 105-109,weekly
25,2017,1,all, 105-109,weekly
25,2018,1,all, 105-109,weekly
25,2019,2,all, 105-109,weekly
25,2020,1,all, 105-109,weekly
25,2021,0,all, 105-109,weekly
26,2015,0,all, 105-109,weekly
26,2016,1,all, 105-109,weekly
26,2017,0,all, 105-109,weekly
26,2018,0,all, 105-109,weekly
26,2019,0,all, 105-109,weekly
26,2020,0,all, 105-109,weekly
26,2021,0,all, 105-109,weekly
27,2015,1,all, 105-109,weekly
27,2016,2,all, 105-109,weekly
27,2017,1,all, 105-109,weekly
27,2018,0,all, 105-109,weekly
27,2019,1,all, 105-109,weekly
27,2020,0,all, 105-109,weekly
27,2021,0,all, 105-109,weekly
28,2015,0,all, 105-109,weekly
28,2016,1,all, 105-109,weekly
28,2017,0,all, 105-109,weekly
28,2018,1,all, 105-109,weekly
28,2019,0,all, 105-109,weekly
28,2020,0,all, 105-109,weekly
28,2021,0,all, 105-109,weekly
29,2015,1,all, 105-109,weekly
29,2016,0,all, 105-109,weekly
29,2017,1,all, 105-109,weekly
29,2018,0,all, 105-109,weekly
29,2019,0,all, 105-109,weekly
29,2020,1,all, 105-109,weekly
29,2021,0,all, 105-109,weekly
30,2015,0,all, 105-109,weekly
30,2016,0,all, 105-109,weekly
30,2017,0,all, 105-109,weekly
30,2018,0,all, 105-109,weekly
30,2019,0,all, 105-109,weekly
30,2020,1,all, 105-109,weekly
30,2021,0,all, 105-109,weekly
31,2015,0,all, 105-109,weekly
31,2016,0,all, 105-109,weekly
31,2017,0,all, 105-109,weekly
31,2018,0,all, 105-109,weekly
31,2019,0,all, 105-109,weekly
31,2020,1,all, 105-109,weekly
31,2021,1,all, 105-109,weekly
32,2015,2,all, 105-109,weekly
32,2016,0,all, 105-109,weekly
32,2017,0,all, 105-109,weekly
32,2018,0,all, 105-109,weekly
32,2019,0,all, 105-109,weekly
32,2020,0,all, 105-109,weekly
32,2021,1,all, 105-109,weekly
33,2015,1,all, 105-109,weekly
33,2016,0,all, 105-109,weekly
33,2017,0,all, 105-109,weekly
33,2018,0,all, 105-109,weekly
33,2019,0,all, 105-109,weekly
33,2020,0,all, 105-109,weekly
33,2021,0,all, 105-109,weekly
34,2015,0,all, 105-109,weekly
34,2016,0,all, 105-109,weekly
34,2017,0,all, 105-109,weekly
34,2018,0,all, 105-109,weekly
34,2019,0,all, 105-109,weekly
34,2020,0,all, 105-109,weekly
34,2021,0,all, 105-109,weekly
35,2015,0,all, 105-109,weekly
35,2016,0,all, 105-109,weekly
35,2017,0,all, 105-109,weekly
35,2018,0,all, 105-109,weekly
35,2019,0,all, 105-109,weekly
35,2020,2,all, 105-109,weekly
35,2021,0,all, 105-109,weekly
36,2015,1,all, 105-109,weekly
36,2016,0,all, 105-109,weekly
36,2017,0,all, 105-109,weekly
36,2018,1,all, 105-109,weekly
36,2019,1,all, 105-109,weekly
36,2020,0,all, 105-109,weekly
36,2021,0,all, 105-109,weekly
37,2015,0,all, 105-109,weekly
37,2016,1,all, 105-109,weekly
37,2017,0,all, 105-109,weekly
37,2018,0,all, 105-109,weekly
37,2019,0,all, 105-109,weekly
37,2020,1,all, 105-109,weekly
37,2021,1,all, 105-109,weekly
38,2015,0,all, 105-109,weekly
38,2016,1,all, 105-109,weekly
38,2017,0,all, 105-109,weekly
38,2018,0,all, 105-109,weekly
38,2019,0,all, 105-109,weekly
38,2020,0,all, 105-109,weekly
38,2021,0,all, 105-109,weekly
39,2015,0,all, 105-109,weekly
39,2016,0,all, 105-109,weekly
39,2017,1,all, 105-109,weekly
39,2018,0,all, 105-109,weekly
39,2019,0,all, 105-109,weekly
39,2020,0,all, 105-109,weekly
39,2021,1,all, 105-109,weekly
40,2015,1,all, 105-109,weekly
40,2016,0,all, 105-109,weekly
40,2017,0,all, 105-109,weekly
40,2018,0,all, 105-109,weekly
40,2019,1,all, 105-109,weekly
40,2020,0,all, 105-109,weekly
40,2021,1,all, 105-109,weekly
41,2015,0,all, 105-109,weekly
41,2016,0,all, 105-109,weekly
41,2017,0,all, 105-109,weekly
41,2018,1,all, 105-109,weekly
41,2019,1,all, 105-109,weekly
41,2020,1,all, 105-109,weekly
41,2021,0,all, 105-109,weekly
42,2015,0,all, 105-109,weekly
42,2016,0,all, 105-109,weekly
42,2017,1,all, 105-109,weekly
42,2018,2,all, 105-109,weekly
42,2019,0,all, 105-109,weekly
42,2020,0,all, 105-109,weekly
42,2021,0,all, 105-109,weekly
43,2015,1,all, 105-109,weekly
43,2016,0,all, 105-109,weekly
43,2017,0,all, 105-109,weekly
43,2018,0,all, 105-109,weekly
43,2019,0,all, 105-109,weekly
43,2020,2,all, 105-109,weekly
43,2021,0,all, 105-109,weekly
44,2015,0,all, 105-109,weekly
44,2016,0,all, 105-109,weekly
44,2017,0,all, 105-109,weekly
44,2018,0,all, 105-109,weekly
44,2019,0,all, 105-109,weekly
44,2020,0,all, 105-109,weekly
44,2021,0,all, 105-109,weekly
45,2015,0,all, 105-109,weekly
45,2016,0,all, 105-109,weekly
45,2017,1,all, 105-109,weekly
45,2018,0,all, 105-109,weekly
45,2019,0,all, 105-109,weekly
45,2020,0,all, 105-109,weekly
45,2021,0,all, 105-109,weekly
46,2015,0,all, 105-109,weekly
46,2016,0,all, 105-109,weekly
46,2017,1,all, 105-109,weekly
46,2018,0,all, 105-109,weekly
46,2019,0,all, 105-109,weekly
46,2020,0,all, 105-109,weekly
46,2021,0,all, 105-109,weekly
47,2015,1,all, 105-109,weekly
47,2016,2,all, 105-109,weekly
47,2017,1,all, 105-109,weekly
47,2018,0,all, 105-109,weekly
47,2019,0,all, 105-109,weekly
47,2020,2,all, 105-109,weekly
47,2021,0,all, 105-109,weekly
48,2015,1,all, 105-109,weekly
48,2016,1,all, 105-109,weekly
48,2017,0,all, 105-109,weekly
48,2018,0,all, 105-109,weekly
48,2019,0,all, 105-109,weekly
48,2020,0,all, 105-109,weekly
48,2021,0,all, 105-109,weekly
49,2015,0,all, 105-109,weekly
49,2016,0,all, 105-109,weekly
49,2017,0,all, 105-109,weekly
49,2018,0,all, 105-109,weekly
49,2019,0,all, 105-109,weekly
49,2020,0,all, 105-109,weekly
49,2021,1,all, 105-109,weekly
50,2015,1,all, 105-109,weekly
50,2016,2,all, 105-109,weekly
50,2017,1,all, 105-109,weekly
50,2018,0,all, 105-109,weekly
50,2019,0,all, 105-109,weekly
50,2020,0,all, 105-109,weekly
50,2021,0,all, 105-109,weekly
51,2015,1,all, 105-109,weekly
51,2016,0,all, 105-109,weekly
51,2017,0,all, 105-109,weekly
51,2018,0,all, 105-109,weekly
51,2019,0,all, 105-109,weekly
51,2020,0,all, 105-109,weekly
51,2021,1,all, 105-109,weekly
52,2015,1,all, 105-109,weekly
52,2016,0,all, 105-109,weekly
52,2017,0,all, 105-109,weekly
52,2018,1,all, 105-109,weekly
52,2019,0,all, 105-109,weekly
52,2020,0,all, 105-109,weekly
52,2021,0,all, 105-109,weekly
53,2015,0,all, 105-109,weekly
53,2016,0,all, 105-109,weekly
53,2017,0,all, 105-109,weekly
53,2018,0,all, 105-109,weekly
53,2019,0,all, 105-109,weekly
53,2020,0,all, 105-109,weekly
53,2021,0,all, 105-109,weekly
1,2015,0,all, 110-114,weekly
1,2016,0,all, 110-114,weekly
1,2017,0,all, 110-114,weekly
1,2018,0,all, 110-114,weekly
1,2019,0,all, 110-114,weekly
1,2020,0,all, 110-114,weekly
1,2021,0,all, 110-114,weekly
1,2022,0,all, 110-114,weekly
2,2015,0,all, 110-114,weekly
2,2016,0,all, 110-114,weekly
2,2017,1,all, 110-114,weekly
2,2018,1,all, 110-114,weekly
2,2019,0,all, 110-114,weekly
2,2020,0,all, 110-114,weekly
2,2021,0,all, 110-114,weekly
2,2022,0,all, 110-114,weekly
3,2015,0,all, 110-114,weekly
3,2016,0,all, 110-114,weekly
3,2017,0,all, 110-114,weekly
3,2018,0,all, 110-114,weekly
3,2019,0,all, 110-114,weekly
3,2020,1,all, 110-114,weekly
3,2021,0,all, 110-114,weekly
3,2022,1,all, 110-114,weekly
4,2015,0,all, 110-114,weekly
4,2016,0,all, 110-114,weekly
4,2017,0,all, 110-114,weekly
4,2018,0,all, 110-114,weekly
4,2019,0,all, 110-114,weekly
4,2020,0,all, 110-114,weekly
4,2021,0,all, 110-114,weekly
4,2022,0,all, 110-114,weekly
5,2015,0,all, 110-114,weekly
5,2016,0,all, 110-114,weekly
5,2017,0,all, 110-114,weekly
5,2018,0,all, 110-114,weekly
5,2019,0,all, 110-114,weekly
5,2020,0,all, 110-114,weekly
5,2021,0,all, 110-114,weekly
5,2022,0,all, 110-114,weekly
6,2015,0,all, 110-114,weekly
6,2016,0,all, 110-114,weekly
6,2017,0,all, 110-114,weekly
6,2018,0,all, 110-114,weekly
6,2019,0,all, 110-114,weekly
6,2020,0,all, 110-114,weekly
6,2021,0,all, 110-114,weekly
6,2022,0,all, 110-114,weekly
7,2015,0,all, 110-114,weekly
7,2016,0,all, 110-114,weekly
7,2017,0,all, 110-114,weekly
7,2018,0,all, 110-114,weekly
7,2019,0,all, 110-114,weekly
7,2020,0,all, 110-114,weekly
7,2021,0,all, 110-114,weekly
7,2022,0,all, 110-114,weekly
8,2015,0,all, 110-114,weekly
8,2016,0,all, 110-114,weekly
8,2017,0,all, 110-114,weekly
8,2018,0,all, 110-114,weekly
8,2019,0,all, 110-114,weekly
8,2020,0,all, 110-114,weekly
8,2021,0,all, 110-114,weekly
8,2022,0,all, 110-114,weekly
9,2015,0,all, 110-114,weekly
9,2016,0,all, 110-114,weekly
9,2017,0,all, 110-114,weekly
9,2018,0,all, 110-114,weekly
9,2019,0,all, 110-114,weekly
9,2020,0,all, 110-114,weekly
9,2021,0,all, 110-114,weekly
9,2022,0,all, 110-114,weekly
10,2015,0,all, 110-114,weekly
10,2016,0,all, 110-114,weekly
10,2017,0,all, 110-114,weekly
10,2018,0,all, 110-114,weekly
10,2019,0,all, 110-114,weekly
10,2020,0,all, 110-114,weekly
10,2021,0,all, 110-114,weekly
10,2022,0,all, 110-114,weekly
11,2015,0,all, 110-114,weekly
11,2016,0,all, 110-114,weekly
11,2017,0,all, 110-114,weekly
11,2018,0,all, 110-114,weekly
11,2019,0,all, 110-114,weekly
